STUID,经度,纬度,经济指数
1445,0.151160613,0.120764229,0.631136407
1446,0.153432826,0.572693764,0.25126377
1447,0.157171822,0.410550213,0.333668947
1448,0.157171822,0.410550213,0.333668947
1449,0.17424778,0.742373942,0.775330908
1450,0.112379342,0.254918281,0.120358185
1451,0.157171822,0.410550213,0.333668947
1452,0.23006662,1,0.245879867
1453,0.09674354,0.413468128,0.229448544
1454,0.174796132,0.460154809,0.216352243
1455,0.169612703,0.772653003,0.955987109
1456,0.174796132,0.460154809,0.216352243
1457,0.190840665,0.467161528,0.705465294
1458,0.151160613,0.120764229,0.631136407
1459,0.151160613,0.120764229,0.631136407
1460,0.133854211,0,0.214661038
1461,0.153432826,0.572693764,0.25126377
1462,0.09674354,0.413468128,0.229448544
1463,0,0.922677812,0.373221036
1464,0.151160613,0.120764229,0.631136407
1465,0,0.922677812,0.155927439
1466,0.111147968,0.36971156,0.338547876
1467,0.111147968,0.36971156,0.338547876
1468,0.111147968,0.36971156,0.338547876
1469,0.111147968,0.36971156,0.338547876
1470,0.174796132,0.460154809,0.216352243
1471,0.151160613,0.120764229,0.631136407
1472,0.186743758,0.235375382,0.42789521
1473,0.088750762,0.195177981,0.12782292
1474,0.191747606,0.399015924,0.567586719
1475,0.111147968,0.36971156,0.338547876
1476,0.190840665,0.467161528,0.705465294
1477,0.111147968,0.36971156,0.338547876
1478,0.151160613,0.120764229,0.631136407
1479,0.09674354,0.413468128,0.229448544
1480,0.153432826,0.572693764,0.25126377
1481,0.111147968,0.36971156,0.338547876
1482,0.151160613,0.120764229,0.631136407
1483,0.019586037,0.372308461,0
1484,0.019586037,0.372308461,0
1485,0.111147968,0.36971156,0.338547876
1486,0.111147968,0.36971156,0.338547876
1487,0.151160613,0.120764229,0.631136407
1488,0.09674354,0.413468128,0.229448544
1489,0.151160613,0.120764229,0.631136407
1490,0.09674354,0.413468128,0.229448544
1491,0.199537099,0.435699613,1
1492,0.111147968,0.36971156,0.338547876
1493,0.09674354,0.413468128,0.229448544
1494,0.151160613,0.120764229,0.631136407
1495,0.019586037,0.372308461,0
1496,0.088750762,0.195177981,0.12782292
1497,0.111147968,0.36971156,0.338547876
1498,0.151160613,0.120764229,0.631136407
1499,0.151160613,0.120764229,0.631136407
1500,0.019586037,0.372308461,0
1501,0.151160613,0.120764229,0.631136407
1502,0.151160613,0.120764229,0.631136407
1503,0.09674354,0.413468128,0.229448544
1504,0.111147968,0.36971156,0.338547876
1505,0.09674354,0.413468128,0.229448544
1506,0.151160613,0.120764229,0.631136407
1507,0.151160613,0.120764229,0.631136407
1508,0.111147968,0.36971156,0.338547876
1509,0.111147968,0.36971156,0.338547876
1510,0.151160613,0.120764229,0.631136407
1511,0.151160613,0.120764229,0.631136407
1512,0.09674354,0.413468128,0.229448544
1513,0.111147968,0.36971156,0.338547876
1514,0.111147968,0.36971156,0.338547876
1515,0.111147968,0.36971156,0.338547876
1516,0.199537099,0.435699613,1
1517,0.151160613,0.120764229,0.631136407
1518,0.121866429,0.109064402,0.171812652
1519,0.151160613,0.120764229,0.631136407
1520,0.111147968,0.36971156,0.338547876
1521,0.09674354,0.413468128,0.229448544
1522,0.111147968,0.36971156,0.338547876
1523,0.111147968,0.36971156,0.338547876
1524,0.111147968,0.36971156,0.338547876
1525,0.09674354,0.413468128,0.229448544
1526,0.09674354,0.413468128,0.229448544
1527,0.111147968,0.36971156,0.338547876
1528,0.111147968,0.36971156,0.338547876
1529,0.111147968,0.36971156,0.338547876
1530,0.111147968,0.36971156,0.338547876
1531,0.111147968,0.36971156,0.338547876
1532,0.111147968,0.36971156,0.338547876
1533,0.111147968,0.36971156,0.338547876
1534,0.09674354,0.413468128,0.229448544
1535,0.111147968,0.36971156,0.338547876
1536,0.088750762,0.195177981,0.12782292
1537,0.09674354,0.413468128,0.229448544
1538,0.111147968,0.36971156,0.338547876
1539,0.157171822,0.410550213,0.333668947
1540,0.199537099,0.435699613,1
1541,0.151160613,0.120764229,0.631136407
1542,0.151160613,0.120764229,0.631136407
1543,0.151160613,0.120764229,0.631136407
1544,0.09674354,0.413468128,0.229448544
1545,0.17424778,0.742373942,0.775330908
1546,0.09674354,0.413468128,0.229448544
1547,0.111147968,0.36971156,0.338547876
1548,0.151160613,0.120764229,0.631136407
1549,0.111147968,0.36971156,0.338547876
1550,0.190840665,0.467161528,0.705465294
1551,0.12557506,0.553470364,0.254462902
1552,0.157171822,0.410550213,0.333668947
1553,0.15837589,0.70041172,0.245715719
1554,0.166582453,0.336430591,0.210997356
1555,0.09674354,0.413468128,0.229448544
1556,0.088750762,0.195177981,0.12782292
1557,0.151160613,0.120764229,0.631136407
1558,0.191747606,0.399015924,0.567586719
1559,0.151160613,0.120764229,0.631136407
1560,0.151160613,0.120764229,0.631136407
1561,0.019586037,0.372308461,0
1562,0.09674354,0.413468128,0.229448544
1563,0.09674354,0.413468128,0.229448544
1564,0.186743758,0.235375382,0.42789521
1565,0.151160613,0.120764229,0.631136407
1566,0.09674354,0.413468128,0.229448544
1567,0.09674354,0.413468128,0.229448544
1568,0.088750762,0.195177981,0.12782292
1569,0.09674354,0.413468128,0.229448544
1570,0.111147968,0.36971156,0.338547876
1571,0.019586037,0.372308461,0
1572,0.149398681,0.317689431,0.267487794
1573,0.149398681,0.317689431,0.267487794
1574,0.190840665,0.467161528,0.705465294
1575,0.09674354,0.413468128,0.229448544
1576,0.222283611,0.927346407,0.2357272
1577,0.191747606,0.399015924,0.567586719
1578,0.09674354,0.413468128,0.229448544
1579,0.019586037,0.372308461,0
1580,0.019586037,0.372308461,0
1581,0.190840665,0.467161528,0.705465294
1582,0.151160613,0.120764229,0.631136407
1583,0.111147968,0.36971156,0.338547876
1584,0.151160613,0.120764229,0.631136407
1585,0.211090591,0.846147923,0.38265404
1586,0.157171822,0.410550213,0.333668947
1587,0.151160613,0.120764229,0.631136407
1588,0.151160613,0.120764229,0.631136407
1589,0.151160613,0.120764229,0.631136407
1590,0.151160613,0.120764229,0.631136407
1591,0.173130119,0.647200716,0.497585817
1592,0.157171822,0.410550213,0.333668947
1593,0.157171822,0.410550213,0.333668947
1594,0.09674354,0.413468128,0.229448544
1595,0.088750762,0.195177981,0.12782292
1596,0.111147968,0.36971156,0.338547876
1597,0.111147968,0.36971156,0.338547876
1598,0.09346174,0.622499835,0.086186741
1599,0.151160613,0.120764229,0.631136407
1600,0.190840665,0.467161528,0.705465294
1601,0.121866429,0.109064402,0.171812652
1602,0.111147968,0.36971156,0.338547876
1603,0.111147968,0.36971156,0.338547876
1604,0.151160613,0.120764229,0.631136407
1605,0.151160613,0.120764229,0.631136407
1606,0.169612703,0.772653003,0.955987109
1607,0.111147968,0.36971156,0.338547876
1608,0.111147968,0.36971156,0.338547876
1609,0.111147968,0.36971156,0.338547876
1610,0.111147968,0.36971156,0.338547876
1611,0.111147968,0.36971156,0.338547876
1612,0.151160613,0.120764229,0.631136407
1613,0.09674354,0.413468128,0.229448544
1614,0.157171822,0.410550213,0.333668947
1615,0.111147968,0.36971156,0.338547876
1616,0.09674354,0.413468128,0.229448544
1617,0.151160613,0.120764229,0.631136407
1618,0.112379342,0.254918281,0.120358185
1619,0.09674354,0.413468128,0.229448544
1620,0.09674354,0.413468128,0.229448544
1621,0.09674354,0.413468128,0.229448544
1622,0.09674354,0.413468128,0.229448544
1623,0.151160613,0.120764229,0.631136407
1624,0.190840665,0.467161528,0.705465294
1625,0.151160613,0.120764229,0.631136407
1626,0.151160613,0.120764229,0.631136407
1627,0.09674354,0.413468128,0.229448544
1628,0.151160613,0.120764229,0.631136407
1629,0.151160613,0.120764229,0.631136407
1630,0.088750762,0.195177981,0.12782292
1631,0.157171822,0.410550213,0.333668947
1632,0.157171822,0.410550213,0.333668947
1633,0.173130119,0.647200716,0.497585817
1634,0.09674354,0.413468128,0.229448544
1635,0.151160613,0.120764229,0.631136407
1636,0.09674354,0.413468128,0.229448544
1637,0.019586037,0.372308461,0
1638,0.151160613,0.120764229,0.631136407
1639,0.17424778,0.742373942,0.775330908
1640,0.09674354,0.413468128,0.229448544
1641,0.09674354,0.413468128,0.229448544
1642,0.151160613,0.120764229,0.631136407
1643,0.151160613,0.120764229,0.631136407
1644,0.09674354,0.413468128,0.229448544
1645,0.019586037,0.372308461,0
1646,0.151160613,0.120764229,0.631136407
1647,0.157171822,0.410550213,0.333668947
1648,0.190840665,0.467161528,0.705465294
1649,0.09674354,0.413468128,0.229448544
1650,0.111147968,0.36971156,0.338547876
1651,0.088750762,0.195177981,0.12782292
1652,0.09674354,0.413468128,0.229448544
1653,0.151160613,0.120764229,0.631136407
1654,0.151160613,0.120764229,0.631136407
1655,0.111147968,0.36971156,0.338547876
1656,0.111147968,0.36971156,0.338547876
1657,0.191747606,0.399015924,0.567586719
1658,0.112379342,0.254918281,0.120358185
1659,0.151160613,0.120764229,0.631136407
1660,0.109740792,0.677925382,0.217499229
1661,0.191747606,0.399015924,0.567586719
1662,0.111147968,0.36971156,0.338547876
1663,0.111147968,0.36971156,0.338547876
1664,0.169612703,0.772653003,0.955987109
1665,0.121866429,0.109064402,0.171812652
1666,0.151160613,0.120764229,0.631136407
1667,0.157171822,0.410550213,0.333668947
1668,0.151160613,0.120764229,0.631136407
1669,0.166582453,0.336430591,0.210997356
1670,0.173130119,0.647200716,0.497585817
1671,0.157171822,0.410550213,0.333668947
1672,0.09674354,0.413468128,0.229448544
1673,0.111147968,0.36971156,0.338547876
1674,0.151160613,0.120764229,0.631136407
1675,0.190840665,0.467161528,0.705465294
1676,0.111147968,0.36971156,0.338547876
1677,0.157171822,0.410550213,0.333668947
1678,0.09674354,0.413468128,0.229448544
1679,0,0.922677812,0.155927439
1680,0.151160613,0.120764229,0.631136407
1681,0.151160613,0.120764229,0.631136407
1682,0.169612703,0.772653003,0.955987109
1683,0.111147968,0.36971156,0.338547876
1684,0.169612703,0.772653003,0.955987109
1685,0.09674354,0.413468128,0.229448544
1686,0.09674354,0.413468128,0.229448544
1687,0.09674354,0.413468128,0.229448544
1688,0.191747606,0.399015924,0.567586719
1689,0.09674354,0.413468128,0.229448544
1690,0.09674354,0.413468128,0.229448544
1691,0.09674354,0.413468128,0.229448544
1692,0.019586037,0.372308461,0
1693,0.169612703,0.772653003,0.955987109
1694,0.173130119,0.647200716,0.497585817
1695,0.169612703,0.772653003,0.955987109
1696,0.09674354,0.413468128,0.229448544
1697,0.111147968,0.36971156,0.338547876
1698,0.111147968,0.36971156,0.338547876
1699,0.191747606,0.399015924,0.567586719
1700,0.111147968,0.36971156,0.338547876
1701,0.190840665,0.467161528,0.705465294
1702,0.157171822,0.410550213,0.333668947
1703,0.111147968,0.36971156,0.338547876
1704,0.111147968,0.36971156,0.338547876
1705,0.111147968,0.36971156,0.338547876
1706,0.111147968,0.36971156,0.338547876
1707,0.169612703,0.772653003,0.955987109
1708,0.09674354,0.413468128,0.229448544
1709,0.199537099,0.435699613,1
1710,0.09674354,0.413468128,0.229448544
1711,0.151160613,0.120764229,0.631136407
1712,0.186743758,0.235375382,0.42789521
1713,0.199537099,0.435699613,1
1714,0.199537099,0.435699613,1
1715,0.151160613,0.120764229,0.631136407
1716,0.151160613,0.120764229,0.631136407
1717,0.111147968,0.36971156,0.338547876
1718,0.151160613,0.120764229,0.631136407
1719,0.151160613,0.120764229,0.631136407
1720,0.157171822,0.410550213,0.333668947
1721,0.09674354,0.413468128,0.229448544
1722,0.151160613,0.120764229,0.631136407
1723,0.191747606,0.399015924,0.567586719
1724,0.09674354,0.413468128,0.229448544
1725,0.149398681,0.317689431,0.267487794
1726,0.173130119,0.647200716,0.497585817
1727,0.166582453,0.336430591,0.210997356
1728,0.151160613,0.120764229,0.631136407
1729,0.111147968,0.36971156,0.338547876
1730,0.09674354,0.413468128,0.229448544
1731,0.15837589,0.70041172,0.245715719
1732,0.111147968,0.36971156,0.338547876
1733,0.199537099,0.435699613,1
1734,0.09674354,0.413468128,0.229448544
1735,0.09674354,0.413468128,0.229448544
1736,0.09674354,0.413468128,0.229448544
1737,0.09674354,0.413468128,0.229448544
1738,0.111147968,0.36971156,0.338547876
1739,0.111147968,0.36971156,0.338547876
1740,0.111147968,0.36971156,0.338547876
1741,0.157171822,0.410550213,0.333668947
1742,0.151160613,0.120764229,0.631136407
1743,0.112379342,0.254918281,0.120358185
1744,0.151160613,0.120764229,0.631136407
1745,0.17424778,0.742373942,0.775330908
1746,0.191747606,0.399015924,0.567586719
1747,0.111147968,0.36971156,0.338547876
1748,0.09674354,0.413468128,0.229448544
1749,0.09674354,0.413468128,0.229448544
1750,0.111147968,0.36971156,0.338547876
1751,0.151160613,0.120764229,0.631136407
1752,0.146841501,0.693090087,0.195340025
1753,0.088750762,0.195177981,0.12782292
1754,0.199537099,0.435699613,1
1755,0.186743758,0.235375382,0.42789521
1756,0.151160613,0.120764229,0.631136407
1757,0.174796132,0.460154809,0.216352243
1758,0.111147968,0.36971156,0.338547876
1759,0.157171822,0.410550213,0.333668947
1760,0.149398681,0.317689431,0.267487794
1761,0.151160613,0.120764229,0.631136407
1762,0.047636364,0.642960749,0.170327316
1763,0.190840665,0.467161528,0.705465294
1764,0.111147968,0.36971156,0.338547876
1765,0.111147968,0.36971156,0.338547876
1766,0.191747606,0.399015924,0.567586719
1767,0.111147968,0.36971156,0.338547876
1768,0.111147968,0.36971156,0.338547876
1769,0.199537099,0.435699613,1
1770,0.151160613,0.120764229,0.631136407
1771,0.111147968,0.36971156,0.338547876
1772,0.199537099,0.435699613,1
1773,0.191747606,0.399015924,0.567586719
1774,0.111147968,0.36971156,0.338547876
1775,0.111147968,0.36971156,0.338547876
1776,0.157171822,0.410550213,0.333668947
1777,0.190840665,0.467161528,0.705465294
1778,0.17424778,0.742373942,0.775330908
1779,0.09674354,0.413468128,0.229448544
1780,0.199537099,0.435699613,1
1781,0.169612703,0.772653003,0.955987109
1782,0.199537099,0.435699613,1
1783,0.09674354,0.413468128,0.229448544
1784,0.09674354,0.413468128,0.229448544
1785,0.199537099,0.435699613,1
1786,0.151160613,0.120764229,0.631136407
1787,0.111147968,0.36971156,0.338547876
1788,0.09674354,0.413468128,0.229448544
1789,0.111147968,0.36971156,0.338547876
1790,0.169612703,0.772653003,0.955987109
1791,0.191747606,0.399015924,0.567586719
1792,0.121866429,0.109064402,0.171812652
1793,0.112379342,0.254918281,0.120358185
1794,0.153432826,0.572693764,0.25126377
1795,0.173130119,0.647200716,0.497585817
1796,0.111147968,0.36971156,0.338547876
1797,0.09674354,0.413468128,0.229448544
1798,0.111147968,0.36971156,0.338547876
1799,0.151160613,0.120764229,0.631136407
1800,0.09674354,0.413468128,0.229448544
1801,0.09674354,0.413468128,0.229448544
1802,0.09674354,0.413468128,0.229448544
1803,0.151160613,0.120764229,0.631136407
1804,0.153432826,0.572693764,0.25126377
1805,0.190840665,0.467161528,0.705465294
1806,0.153432826,0.572693764,0.25126377
1807,0.191747606,0.399015924,0.567586719
1808,0.09674354,0.413468128,0.229448544
1809,0.09674354,0.413468128,0.229448544
1810,0.191747606,0.399015924,0.567586719
1811,0.09674354,0.413468128,0.229448544
1812,0.09674354,0.413468128,0.229448544
1813,0.09674354,0.413468128,0.229448544
1814,0.09674354,0.413468128,0.229448544
1815,0.019586037,0.372308461,0
1816,0.111147968,0.36971156,0.338547876
1817,0.153432826,0.572693764,0.25126377
1818,0.151160613,0.120764229,0.631136407
1819,0.09674354,0.413468128,0.229448544
1820,0,0.922677812,0.373221036
1821,0.111147968,0.36971156,0.338547876
1822,0.111147968,0.36971156,0.338547876
1823,0.09674354,0.413468128,0.229448544
1824,0.151160613,0.120764229,0.631136407
1825,0.151160613,0.120764229,0.631136407
1826,0.09674354,0.413468128,0.229448544
1827,0.111147968,0.36971156,0.338547876
1828,0.112379342,0.254918281,0.120358185
1829,0.174796132,0.460154809,0.216352243
1830,0.173130119,0.647200716,0.497585817
1831,0.151160613,0.120764229,0.631136407
1832,0.09674354,0.413468128,0.229448544
1833,0.09674354,0.413468128,0.229448544
1834,0.09674354,0.413468128,0.229448544
1835,0.111147968,0.36971156,0.338547876
1836,0.149398681,0.317689431,0.267487794
1837,0.09674354,0.413468128,0.229448544
1838,0.111147968,0.36971156,0.338547876
1839,0.151160613,0.120764229,0.631136407
1840,0.151160613,0.120764229,0.631136407
1841,0.169612703,0.772653003,0.955987109
1842,0.169612703,0.772653003,0.955987109
1843,0.151160613,0.120764229,0.631136407
1844,0.111147968,0.36971156,0.338547876
1845,0.169612703,0.772653003,0.955987109
1846,0.186743758,0.235375382,0.42789521
1847,0.111147968,0.36971156,0.338547876
1848,0.191747606,0.399015924,0.567586719
1849,0.111147968,0.36971156,0.338547876
1850,0.088750762,0.195177981,0.12782292
1851,0.151160613,0.120764229,0.631136407
1852,0.111147968,0.36971156,0.338547876
1853,0.157171822,0.410550213,0.333668947
1854,0.151160613,0.120764229,0.631136407
1855,0.151160613,0.120764229,0.631136407
1856,0.111147968,0.36971156,0.338547876
1857,0.186743758,0.235375382,0.42789521
1858,0.151160613,0.120764229,0.631136407
1859,0.151160613,0.120764229,0.631136407
1860,0.149398681,0.317689431,0.267487794
1861,0.151160613,0.120764229,0.631136407
1862,0.111147968,0.36971156,0.338547876
1863,0.191747606,0.399015924,0.567586719
1864,0.111147968,0.36971156,0.338547876
1865,0.111147968,0.36971156,0.338547876
1866,0.111147968,0.36971156,0.338547876
1867,0,0.922677812,0.373221036
1868,0.151160613,0.120764229,0.631136407
1869,0.09674354,0.413468128,0.229448544
1870,0.191747606,0.399015924,0.567586719
1871,0.111147968,0.36971156,0.338547876
1872,0.133854211,0,0.214661038
1873,0.169612703,0.772653003,0.955987109
1874,0.191747606,0.399015924,0.567586719
1875,0.111147968,0.36971156,0.338547876
1876,0.157171822,0.410550213,0.333668947
1877,0.191747606,0.399015924,0.567586719
1878,0,0.922677812,0.155927439
1879,0.191747606,0.399015924,0.567586719
1880,0.111147968,0.36971156,0.338547876
1881,0.199537099,0.435699613,1
1882,0.111147968,0.36971156,0.338547876
1883,0.169612703,0.772653003,0.955987109
1884,0.151160613,0.120764229,0.631136407
1885,0.199537099,0.435699613,1
1886,0.191747606,0.399015924,0.567586719
1887,0.151160613,0.120764229,0.631136407
1888,0.111147968,0.36971156,0.338547876
1889,0.09674354,0.413468128,0.229448544
1890,0.153432826,0.572693764,0.25126377
1891,0.15837589,0.70041172,0.245715719
1892,0.12557506,0.553470364,0.254462902
1893,0.09674354,0.413468128,0.229448544
1894,0.09674354,0.413468128,0.229448544
1895,0.09674354,0.413468128,0.229448544
1896,0.09674354,0.413468128,0.229448544
1897,0.111147968,0.36971156,0.338547876
1898,0.111147968,0.36971156,0.338547876
1899,0.111147968,0.36971156,0.338547876
1900,0.09674354,0.413468128,0.229448544
1901,0.199537099,0.435699613,1
1902,0.019586037,0.372308461,0
1903,0.191747606,0.399015924,0.567586719
1904,0.186743758,0.235375382,0.42789521
1905,0.09674354,0.413468128,0.229448544
1906,0.169612703,0.772653003,0.955987109
1907,0.199537099,0.435699613,1
1908,0.151160613,0.120764229,0.631136407
1909,0.169612703,0.772653003,0.955987109
1910,0.190840665,0.467161528,0.705465294
1911,0.151160613,0.120764229,0.631136407
1912,0.09674354,0.413468128,0.229448544
1913,0.09674354,0.413468128,0.229448544
1914,0.151160613,0.120764229,0.631136407
1915,0.169612703,0.772653003,0.955987109
1916,0.191747606,0.399015924,0.567586719
1917,0.151160613,0.120764229,0.631136407
1918,0.09674354,0.413468128,0.229448544
1919,0.111147968,0.36971156,0.338547876
1920,0.09674354,0.413468128,0.229448544
1921,0.09674354,0.413468128,0.229448544
1922,0.09674354,0.413468128,0.229448544
1923,0.12557506,0.553470364,0.254462902
1924,0.09674354,0.413468128,0.229448544
1925,0.190840665,0.467161528,0.705465294
1926,0.111147968,0.36971156,0.338547876
1927,0.111147968,0.36971156,0.338547876
1928,0.151160613,0.120764229,0.631136407
1929,0.191747606,0.399015924,0.567586719
1930,0.191747606,0.399015924,0.567586719
1931,0.12557506,0.553470364,0.254462902
1932,0.09674354,0.413468128,0.229448544
1933,0.111147968,0.36971156,0.338547876
1934,0.191747606,0.399015924,0.567586719
1935,0.111147968,0.36971156,0.338547876
1936,0.111147968,0.36971156,0.338547876
1937,0.151160613,0.120764229,0.631136407
1938,0.111147968,0.36971156,0.338547876
1939,0.111147968,0.36971156,0.338547876
1940,0.111147968,0.36971156,0.338547876
1941,0.190840665,0.467161528,0.705465294
1942,0.111147968,0.36971156,0.338547876
1943,0.111147968,0.36971156,0.338547876
1944,0.151160613,0.120764229,0.631136407
1945,0.111147968,0.36971156,0.338547876
1946,0.199537099,0.435699613,1
1947,0.190840665,0.467161528,0.705465294
1948,0.211090591,0.846147923,0.38265404
1949,0.199537099,0.435699613,1
1950,0.111147968,0.36971156,0.338547876
1951,0.12557506,0.553470364,0.254462902
1952,0.199537099,0.435699613,1
1953,0.111147968,0.36971156,0.338547876
1954,0.186743758,0.235375382,0.42789521
1955,0.151160613,0.120764229,0.631136407
1956,0.111147968,0.36971156,0.338547876
1957,0.111147968,0.36971156,0.338547876
1958,0.09674354,0.413468128,0.229448544
1959,0.151160613,0.120764229,0.631136407
1960,0.111147968,0.36971156,0.338547876
1961,0.088750762,0.195177981,0.12782292
1962,0.111147968,0.36971156,0.338547876
1963,0.111147968,0.36971156,0.338547876
1964,0.09674354,0.413468128,0.229448544
1965,0.151160613,0.120764229,0.631136407
1966,0.09674354,0.413468128,0.229448544
1967,0.23006662,1,0.245879867
1968,0.09674354,0.413468128,0.229448544
1969,0.111147968,0.36971156,0.338547876
1970,0.191747606,0.399015924,0.567586719
1971,0.191747606,0.399015924,0.567586719
1972,0.169612703,0.772653003,0.955987109
1973,0.191747606,0.399015924,0.567586719
1974,0.09674354,0.413468128,0.229448544
1975,0.151160613,0.120764229,0.631136407
1976,0.149398681,0.317689431,0.267487794
1977,0.047636364,0.642960749,0.170327316
1978,0.088750762,0.195177981,0.12782292
1979,0.199537099,0.435699613,1
1980,0.111147968,0.36971156,0.338547876
1981,0.111147968,0.36971156,0.338547876
1982,0.199537099,0.435699613,1
1983,0.169612703,0.772653003,0.955987109
1984,0.111147968,0.36971156,0.338547876
1985,0.09674354,0.413468128,0.229448544
1986,0.157171822,0.410550213,0.333668947
1987,0.111147968,0.36971156,0.338547876
1988,0.111147968,0.36971156,0.338547876
1989,0.111147968,0.36971156,0.338547876
1990,0.111147968,0.36971156,0.338547876
1991,0.169612703,0.772653003,0.955987109
1992,0.157171822,0.410550213,0.333668947
1993,0.191747606,0.399015924,0.567586719
1994,0.09674354,0.413468128,0.229448544
1995,0.111147968,0.36971156,0.338547876
1996,0.09674354,0.413468128,0.229448544
1997,0.111147968,0.36971156,0.338547876
1998,0.191747606,0.399015924,0.567586719
1999,0.111147968,0.36971156,0.338547876
2000,0.111147968,0.36971156,0.338547876
2001,0.09674354,0.413468128,0.229448544
2002,0.151160613,0.120764229,0.631136407
2003,0.191747606,0.399015924,0.567586719
2004,0.111147968,0.36971156,0.338547876
2005,0.112379342,0.254918281,0.120358185
2006,0.169612703,0.772653003,0.955987109
2007,0.191747606,0.399015924,0.567586719
2008,0.149398681,0.317689431,0.267487794
2009,0.190840665,0.467161528,0.705465294
2010,0.09674354,0.413468128,0.229448544
2011,0.121866429,0.109064402,0.171812652
2012,0.09674354,0.413468128,0.229448544
2013,0.111147968,0.36971156,0.338547876
2014,0.111147968,0.36971156,0.338547876
2015,0.199537099,0.435699613,1
2016,0.111147968,0.36971156,0.338547876
2017,0.151160613,0.120764229,0.631136407
2018,0.199537099,0.435699613,1
2019,0.186743758,0.235375382,0.42789521
2020,0.151160613,0.120764229,0.631136407
2021,0.186743758,0.235375382,0.42789521
2022,0.121866429,0.109064402,0.171812652
2023,0.111147968,0.36971156,0.338547876
2024,0.199537099,0.435699613,1
2025,0.169612703,0.772653003,0.955987109
2026,0.111147968,0.36971156,0.338547876
2027,0.09674354,0.413468128,0.229448544
2028,0.09674354,0.413468128,0.229448544
2029,0.151160613,0.120764229,0.631136407
2030,0.199537099,0.435699613,1
2031,0.111147968,0.36971156,0.338547876
2032,0.190840665,0.467161528,0.705465294
2033,0.151160613,0.120764229,0.631136407
2034,0.111147968,0.36971156,0.338547876
2035,0.169612703,0.772653003,0.955987109
2036,0.09674354,0.413468128,0.229448544
2037,0.151160613,0.120764229,0.631136407
2038,0.09674354,0.413468128,0.229448544
2039,0.157171822,0.410550213,0.333668947
2040,0.111147968,0.36971156,0.338547876
2041,0.173130119,0.647200716,0.497585817
2042,0.151160613,0.120764229,0.631136407
2043,0.191747606,0.399015924,0.567586719
2044,0.111147968,0.36971156,0.338547876
2045,0.111147968,0.36971156,0.338547876
2046,0.09674354,0.413468128,0.229448544
2047,0.199537099,0.435699613,1
2048,0.157171822,0.410550213,0.333668947
2049,0.151160613,0.120764229,0.631136407
2050,0.09674354,0.413468128,0.229448544
2051,0.111147968,0.36971156,0.338547876
2052,0.173130119,0.647200716,0.497585817
2053,0.151160613,0.120764229,0.631136407
2054,0.111147968,0.36971156,0.338547876
2055,0.151160613,0.120764229,0.631136407
2056,0.047636364,0.642960749,0.170327316
2057,0.111147968,0.36971156,0.338547876
2058,0.186743758,0.235375382,0.42789521
2059,0.169612703,0.772653003,0.955987109
2060,0.151160613,0.120764229,0.631136407
2061,0.153432826,0.572693764,0.25126377
2062,0.111147968,0.36971156,0.338547876
2063,0.191747606,0.399015924,0.567586719
2064,0.199537099,0.435699613,1
2065,0.111147968,0.36971156,0.338547876
2066,0.151160613,0.120764229,0.631136407
2067,0.186743758,0.235375382,0.42789521
2068,0.111147968,0.36971156,0.338547876
2069,0.151160613,0.120764229,0.631136407
2070,0.151160613,0.120764229,0.631136407
2071,0.17424778,0.742373942,0.775330908
2072,0.169612703,0.772653003,0.955987109
2073,0.199537099,0.435699613,1
2074,0.151160613,0.120764229,0.631136407
2075,0.111147968,0.36971156,0.338547876
2076,0.111147968,0.36971156,0.338547876
2077,0.111147968,0.36971156,0.338547876
2078,0.173130119,0.647200716,0.497585817
2079,0.169612703,0.772653003,0.955987109
2080,0.111147968,0.36971156,0.338547876
2081,0.199537099,0.435699613,1
2082,0.112379342,0.254918281,0.120358185
2083,0.111147968,0.36971156,0.338547876
2084,0.09674354,0.413468128,0.229448544
2085,0.199537099,0.435699613,1
2086,0.199537099,0.435699613,1
2087,0.199537099,0.435699613,1
2088,0.199537099,0.435699613,1
2089,0.169612703,0.772653003,0.955987109
2090,0.191747606,0.399015924,0.567586719
2091,0.111147968,0.36971156,0.338547876
2092,0.111147968,0.36971156,0.338547876
2093,0.151160613,0.120764229,0.631136407
2094,0.111147968,0.36971156,0.338547876
2095,0.111147968,0.36971156,0.338547876
2096,0.111147968,0.36971156,0.338547876
2097,0.111147968,0.36971156,0.338547876
2098,0.109740792,0.677925382,0.217499229
2099,0.199537099,0.435699613,1
2100,0.151160613,0.120764229,0.631136407
2101,0.151160613,0.120764229,0.631136407
2102,0.151160613,0.120764229,0.631136407
2103,0.169612703,0.772653003,0.955987109
2104,0.199537099,0.435699613,1
2105,0.09674354,0.413468128,0.229448544
2106,0,0.922677812,0.155927439
2107,0.111147968,0.36971156,0.338547876
2108,0.169612703,0.772653003,0.955987109
2109,0.111147968,0.36971156,0.338547876
2110,0.186743758,0.235375382,0.42789521
2111,0.199537099,0.435699613,1
2112,0.09674354,0.413468128,0.229448544
2113,0.199537099,0.435699613,1
2114,0.111147968,0.36971156,0.338547876
2115,0.174796132,0.460154809,0.216352243
2116,0.151160613,0.120764229,0.631136407
2117,0.169612703,0.772653003,0.955987109
2118,0.169612703,0.772653003,0.955987109
2119,0.111147968,0.36971156,0.338547876
2120,0.111147968,0.36971156,0.338547876
2121,0.199537099,0.435699613,1
